what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1301866740431
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1301866751838
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301866755656
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301866756661
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1301866770524
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1301866770985
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1301866771435
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1301866775667
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1301866775959
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1301866776120
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1301866776663
opened,editor,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1301866776941
activated,editor,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1301866777004
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1301866777032
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1301866777449
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1301866779482
closed,editor,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1301866779486
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301866782693
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301867124151
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301867135617
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301867239573
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301867241455
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301867249915
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1301867256923
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1301867257727
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1301867257899
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1301867258061
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1301867259633
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301867263135
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301867269389
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1301867271046
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301867273483
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301867274547
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1301867287769
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1301867288294
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1301867288720
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.VariableView",1301867293898
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1301867296879
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1301867299302
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1301867299605
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1301867299772
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1301867302374
opened,editor,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1301867302519
activated,editor,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1301867302578
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1301867302605
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1301867303125
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301867304290
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301867493573
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301867494348
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301867494657
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1301867495323
closed,editor,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1301867495327
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1301867500615
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1301867500825
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1301867501179
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1301867502980
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1301867504855
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1301867506046
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1301867509571
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1301867512319
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1301867513689
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1301867514652
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301867524655
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301867573274
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301867588213
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301867621051
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1301867629094
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301867630553
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301867755056
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1301867764738
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301867768693
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301867959123
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1301867962150
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1301867964517
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1301867967272
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1301867969903
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1301867977498
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1301867980877
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301867983381
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301867984381
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1301867994849
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1301867995294
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1301867995624
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1301867996094
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1301867999660
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301868051932
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301868063092
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301868066027
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301868066812
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1301868077858
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1301868078063
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1301868078328
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1301868078964
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1301868080580
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301868081816
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301868100182
opened,editor,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1301868100267
activated,editor,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1301868100324
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1301868106029
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1301868107685
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1301868109610
closed,editor,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1301868109611
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301868112874
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301868121785
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1301868124746
