what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1330524428197
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330524431883
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330524473591
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330524476928
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330524478672
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330524478761
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330524482560
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330524482801
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330524482874
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1330524504218
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330524504870
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1330524505369
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330524506155
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1330524506319
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1330524506432
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1330524506438
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330524518254
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1330524541989
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330524547706
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330524551596
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330524552859
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330524567585
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330524568114
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330524574625
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1330524594570
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330524597818
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330524606069
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330524609681
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1330524611500
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330524612966
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330524617539
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330524619220
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330524621630
opened,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.VariableView",1330524623335
activated,perspective,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugPerspective",1330524623362
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330524623380
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330524628575
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330524629429
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1330524631047
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1330524636208
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330524640641
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330524663036
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330524663056
activated,perspective,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.Perspective",1330524665476
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.ThreadView",1330524665490
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1330524666242
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330524666258
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330524668631
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1330524671580
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1330524673422
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330524687154
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330524692793
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330524695809
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330524698985
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1330524700364
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330524703482
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1330524708707
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1330524708784
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1330524710821
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330524711569
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1330524715512
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1330524717865
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1330524724539
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330524727592
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330524730265
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1330524733609
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.format.document",1330524741118
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1330524742041
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330524744508
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330524752677
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330524833613
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1330524833660
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1330524834758
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1330524836592
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330524840880
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330524849016
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330524849639
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330524849940
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1330524854499
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1330524855616
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330524857182
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330524857376
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1330524858148
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330524859545
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330524860112
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330524860522
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330524863041
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330524864441
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1330524868355
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1330524870561
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1330524886594
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1330524888182
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330524889516
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1330524891122
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1330524892578
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330524898467
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1330524901815
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330524934358
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1330524936323
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1330524938154
activated,perspective,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugPerspective",1330524939183
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.501.v201108231700,"org.eclipse.jst.j2ee.J2EEPerspective",1330524941597
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1330524941631
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1330524944559
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330524948614
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330524949674
activated,perspective,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugPerspective",1330524951119
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1330524951832
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1330524953282
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.BreakpointView",1330524953287
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330524955368
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330524956454
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330524969883
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330524971742
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330524972802
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330524977351
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330524977440
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1330524982751
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330524982767
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330524982786
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1330524982804
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1330524982818
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330524986993
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330525007264
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330525012981
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330525014629
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1330525077265
