what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301144472944
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301144473311
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301144473443
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301144474456
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1301144476647
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301144482109
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301144487415
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301144487587
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301144500122
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301144536212
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301144557734
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301144559767
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301144842727
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1301144843365
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301144852268
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301144860618
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301144861862
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301144933279
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1301144938257
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301144941180
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301144947724
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1301144951005
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301144951478
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301145018902
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1301145027296
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1301145030634
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301145031984
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301145036686
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301145037596
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301145069819
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1301145086788
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301145088139
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301145088373
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1301145106215
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301145107498
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301145111097
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1301145112806
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301145113392
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301145116181
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1301145118182
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301145118751
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301145121136
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1301145122875
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301145123428
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301145256540
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1301145257910
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1301145258404
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1301145260444
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301145283599
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301145403544
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301145404617
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301145457063
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1301145458652
opened,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1301145458662
activated,perspective,com.android.ide.eclipse.ddms,10.0.0.v201102162101-104271,"com.android.ide.eclipse.ddms.Perspective",1301145458713
