what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300807504632
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1300807508182
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1300807508827
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1300807518045
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1300807521213
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300807527853
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1300807529827
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300807536298
opened,editor,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1300807536499
activated,editor,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1300807536569
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300807537716
activated,perspective,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugPerspective",1300807537833
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1300807541001
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1300807541085
activated,editor,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1300807542114
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300807542513
closed,editor,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1300807542513
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1300807547498
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300807549043
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300807571183
activated,perspective,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavaPerspective",1300807574095
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1300807576013
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1300807576740
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1300807580157
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300807583222
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300807588595
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300807590384
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1300807590468
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1300807591448
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1300807596943
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300807603724
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300807609388
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.rename",1300807609410
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300807610817
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1300807612021
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1300807612885
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1300807614974
activated,editor,com.android.ide.eclipse.adt,10.0.0.v201102162101-104271,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1300807616563
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1300807621160
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300807621480
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300807622730
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1300807624915
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1300807626740
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1300807626826
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1300807628182
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300807630531
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300807631232
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1300807631249
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1300807634557
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300807667909
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300807768730
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300807770455
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300807775289
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300807776737
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300807817469
activated,editor,com.android.ide.eclipse.adt,10.0.0.v201102162101-104271,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1300807819846
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1300807823771
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1300807826646
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300807827441
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300807862702
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1300807864514
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300807865544
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300809632024
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300809635332
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300809635503
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1300809662405
opened,editor,com.android.ide.eclipse.adt,10.0.0.v201102162101-104271,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1300809664931
activated,editor,com.android.ide.eclipse.adt,10.0.0.v201102162101-104271,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1300809665091
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300809667408
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300809668952
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300809669245
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300809709153
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1300809711468
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300809711728
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300809719378
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300809767140
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1300809769066
