what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330525688411
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330525700335
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330525708980
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330525714345
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330525728198
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330525801165
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330525831268
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330525832880
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330525850071
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330525852837
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330525856966
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330525864842
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330525872619
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330525873031
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1330525874154
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330525875348
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330525877321
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330525878383
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330525880146
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330525882174
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330525886428
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330525886573
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330525886573
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330525891815
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330525891884
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330525910308
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330525910926
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330525915953
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1330525922251
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330525924254
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330525976644
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330525977707
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330525977782
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1330526004484
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330526011519
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1330526013542
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330526014309
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1330526014872
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1330526049246
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1330526049591
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1330526049930
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1330526050216
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1330526051363
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1330526084876
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330526085535
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1330526086221
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330526087728
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.menu.MenuEditor",1330526087793
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.menu.MenuEditor",1330526087893
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1330526087900
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1330526090959
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1330526099269
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1330526103236
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1330526105874
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1330526107531
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1330526108805
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1330526112761
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1330526114085
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1330526114888
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330526116312
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330526117308
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330526118616
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.menu.MenuEditor",1330526120756
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330526121341
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330526121754
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330526123460
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330526125470
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330526129788
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330526131022
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330526136796
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330526151701
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330526153543
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330526155436
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330526160361
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330526163993
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330526166558
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330526167263
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330526168469
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.menu.MenuEditor",1330526174524
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1330526178818
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330526179839
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330526183044
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330526183298
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330526183374
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330526185649
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.menu.MenuEditor",1330526185870
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.menu.MenuEditor",1330526185972
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330526190116
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330526201295
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330526201329
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.menu.MenuEditor",1330526201882
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.menu.MenuEditor",1330526201957
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1330526218658
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1330526222098
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1330526222309
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1330526222480
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1330526222635
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1330526222775
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1330526222939
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1330526223190
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1330526223379
